time,x,y,z,qw,qx,qy,qz
12680,0.216676,0.466559,-0.0775742,-0.0459537,-0.00776942,0.0200596,0.998702
12683,0.219083,0.469411,-0.0775293,-0.00405741,-0.000672836,0.0161701,0.999851
12704,0.227283,0.465963,-0.0709839,0.0237764,0.0136338,0.0167513,-0.999474
12769,0.16212,0.487318,-0.130032,0.0540249,0.49079,-0.139211,0.858375
12805,0.230638,0.44971,-0.0747551,-0.130263,0.0195775,-0.0904385,0.987142
12834,0.224151,0.463065,-0.0745864,-0.0523922,-0.00599759,0.008764,0.99856
12887,0.217698,0.466283,-0.0792105,-0.0621779,0.0136185,-0.0137492,0.997868
12941,0.216904,0.467778,-0.0826331,-0.0579779,0.03188,-0.0426227,0.996888
12954,0.218227,0.466207,-0.0762263,0.0457397,0.0460748,-0.0702153,-0.995407
13009,0.216051,0.464848,-0.0689658,0.0653003,0.0788901,-0.126175,-0.986698
13023,0.228489,0.460887,-0.0640471,0.0753762,0.071654,-0.103049,-0.989215
13180,0.22999,0.461811,-0.0702405,-0.0455376,-0.0143124,0.0264213,0.998501
13181,0.228654,0.464983,-0.0738533,-0.04471,0.0304697,-0.0364728,0.997859
13181,0.229193,0.466274,-0.0743018,-0.039918,0.0641192,-0.0732191,0.994442
13217,0.233279,0.469537,-0.0758484,-0.0219046,0.0990661,-0.122612,0.987245
13218,0.226484,0.463282,-0.074603,-0.0440366,0.00318905,-0.00384271,0.999008
13237,0.224346,0.464905,-0.0763818,-0.0431536,-0.00175478,0.000395387,0.999057
13330,0.224725,0.464392,-0.0765859,0.0391317,0.0167659,-0.0142176,-0.998983
13337,0.22654,0.46299,-0.0747627,0.0377806,0.0186133,-0.0173104,-0.998953
13347,0.222691,0.464976,-0.0775156,-0.0418833,0.0121458,-0.0165473,0.998902
13350,0.224757,0.464639,-0.0763569,0.0388941,0.0171978,-0.0129361,-0.999002
13405,0.224328,0.464718,-0.0766992,0.0380513,0.0177001,-0.0128797,-0.999026
13407,0.226605,0.463721,-0.0746943,-0.046763,0.00746857,-0.00944668,0.998824
13468,0.221696,0.466257,-0.0779509,-0.0388757,-0.00435192,0.00260758,0.999222
13476,0.223357,0.466676,-0.0780774,-0.0483901,0.006514,-0.0143838,0.998694
13794,0.22346,0.466088,-0.0758618,-0.0519474,0.0140727,-0.0143742,0.998438
13795,0.226351,0.463928,-0.0749058,-0.0435642,0.00737448,-0.010185,0.998962
13795,0.225249,0.464264,-0.0764375,0.0372205,0.0305646,-0.0272348,-0.998459
13795,0.221392,0.466422,-0.0782336,-0.0435993,0.0134232,-0.0136475,0.998856
13795,0.224007,0.465067,-0.0763101,-0.0481757,0.00269482,-0.00436541,0.998816
13795,0.224452,0.463186,-0.0727256,-0.0569054,-0.0160852,0.0283267,0.997838
13795,0.227428,0.462427,-0.0740168,-0.0393361,0.017943,-0.0175253,0.998902
13795,0.227654,0.461808,-0.07471,-0.03651,0.0186092,-0.0180914,0.998987
13857,0.227422,0.46233,-0.0737925,-0.0432986,0.00790032,-0.0117711,0.998952
13869,0.227849,0.462449,-0.0733193,-0.0399141,0.0114043,-0.00775316,0.999098
13873,0.227883,0.461972,-0.073321,-0.0376266,0.0101187,-0.00710267,0.999206
13919,0.221845,0.462768,-0.0737673,0.0455588,0.0440395,-0.0571685,-0.996342
13933,0.22632,0.46358,-0.0760205,-0.0495037,0.0125922,-0.0131763,0.998598
14204,0.215848,0.468182,-0.07703,0.066305,0.0186681,-0.0270403,-0.997249
14204,0.215974,0.464235,-0.0696494,0.0643727,0.06537,-0.100221,-0.990717
14204,0.221121,0.492921,-0.129594,0.300842,0.248555,0.162905,0.906177
14204,0.218028,0.464811,-0.0835549,-0.0380429,0.0222307,-0.0295828,0.998581
14204,0.224736,0.462857,-0.0756382,-0.0479494,-0.0118157,0.00810444,0.998737
14204,0.223667,0.461402,-0.0737349,0.0540633,0.0249006,-0.0282478,-0.997818
14204,0.228099,0.462471,-0.0719731,-0.0344453,-0.020659,0.0415787,0.998318
15228,0.22124,0.467196,-0.0761956,-0.0407366,-0.00191551,0.026719,0.998801
15229,0.216964,0.46472,-0.0788755,-0.0328005,-0.0219883,0.0397274,0.99842
15229,0.212344,0.470459,-0.0742346,-0.0248244,0.094312,-0.0601912,-0.993402
15229,0.217064,0.469363,-0.0715254,-0.0068219,0.0918165,-0.050599,-0.994456
15229,0.216303,0.470679,-0.0760847,0.0264122,0.0204678,-0.0314665,-0.998936
15229,0.217551,0.466633,-0.0782173,-0.0406101,-0.00866494,0.0324801,0.9986
15229,0.220201,0.466144,-0.07372,0.0173918,0.0569253,-0.0567377,-0.996604
15229,0.221053,0.464577,-0.0747183,0.0267038,0.0405896,-0.0215412,-0.998577
15229,0.217709,0.467023,-0.0769685,0.00669397,0.0541045,-0.045519,-0.997465
15230,0.219362,0.465143,-0.0775281,-0.047774,-0.0167449,0.0265936,0.998354
15230,0.218143,0.470993,-0.0761472,-0.0269769,0.045307,-0.0361303,-0.997945
15230,0.218442,0.471316,-0.0772285,0.000802644,0.00524843,0.00485647,0.999965
15230,0.212242,0.476148,-0.0760019,-0.061641,0.0674727,-0.0473789,-0.994678
15230,0.222702,0.466372,-0.0769561,-0.0424989,0.0168423,-0.00411311,0.998936
16070,0.216581,0.472721,-0.0791235,-0.0425135,0.0697071,-0.0789208,-0.993522
16071,0.207427,0.477299,-0.0770742,-0.0803223,0.06031,-0.0435548,-0.993979
16071,0.221429,0.470355,-0.0741558,-0.0397838,0.0865754,-0.151668,-0.983819
16071,0.109244,0.456095,-0.139614,0.135891,0.789978,0.242458,0.546502
16071,0.115223,0.451451,-0.133564,0.137835,0.802097,0.247441,0.525734
16071,0.113562,0.450219,-0.134397,0.143806,0.811313,0.248585,0.509194
16071,0.140968,0.450397,-0.132828,0.166617,0.727355,0.301062,0.593747
16071,0.143766,0.468742,-0.143942,0.154318,0.678543,0.118932,0.708238
16071,0.143628,0.468554,-0.138771,0.23029,0.60257,0.274285,0.713179
16071,0.228601,0.462041,-0.072384,-0.0574655,-0.00315343,0.00336137,0.998327
16071,0.223746,0.462119,-0.0660356,0.0654946,0.0610179,-0.0927084,-0.991652
16071,0.221772,0.463822,-0.0722734,0.0705555,0.0258268,-0.0413534,-0.996306
16071,0.223212,0.46327,-0.0710029,0.0683457,0.0239711,-0.0396303,-0.996576
16071,0.220009,0.467145,-0.0781836,-0.055438,0.0272161,-0.034488,0.997486
16072,0.218856,0.464726,-0.065127,0.0739582,0.070987,-0.112716,-0.988315
16072,0.217272,0.464526,-0.0696802,0.0918564,0.0695116,-0.0990543,-0.988382
16072,0.218603,0.463996,-0.0738535,0.0734639,0.0332951,-0.0475442,-0.995598
16077,0.185806,0.467431,-0.0730193,0.061101,0.0392774,-0.0327591,-0.996811
16087,0.20622,0.458927,-0.0732703,0.0908425,0.0362915,-0.0363626,-0.99453
16089,0.228678,0.464346,-0.0775454,-0.0268067,0.0540491,-0.0742869,0.995401
16090,0.228222,0.461742,-0.072938,-0.0496023,0.0175166,-0.0256436,0.998276
16090,0.228624,0.46158,-0.0724485,-0.0362477,0.0144751,-0.0765863,0.996289
16090,0.224962,0.476198,-0.0678272,-0.0745798,0.0052794,0.169959,-0.982601
16090,0.0827867,0.488529,-0.10759,0.472109,0.791018,0.119021,0.370431
16090,0.232792,0.460114,-0.0673274,0.0760344,-0.000671633,0.0564954,-0.995494
16090,0.227783,0.461087,-0.0755154,-0.0426519,0.0321436,-0.0300337,0.998111
16090,0.229733,0.458125,-0.0653315,0.0497694,0.046632,-0.070629,-0.995159
16090,0.232517,0.45182,-0.0730281,-0.123273,0.0209998,-0.0962159,0.987465
16090,0.188957,0.530211,-0.0703125,0.0696727,0.470257,-0.727399,0.49485
16090,0.16004,0.509667,-0.0544922,-0.410456,0.249471,0.00808498,-0.877044
16090,0.106072,0.444216,-0.155758,0.303688,0.578439,0.511189,0.558434
16090,0.193771,0.457913,-0.0795908,0.0799851,0.0450679,-0.0481711,-0.994601
16150,0.088012,0.453159,-0.123634,0.167323,0.885757,0.209091,0.379076
16150,0.209349,0.458861,-0.076272,0.0790943,0.00520426,0.0436183,-0.995889
16150,0.227765,0.461347,-0.0751533,-0.0401677,-0.00152794,-0.00192082,0.99918
16151,0.230046,0.45957,-0.076125,-0.0248648,0.00305263,-0.0103623,0.999623
16151,0.229163,0.461057,-0.0761606,-0.0298838,0.00593615,-0.0121362,0.999452
16169,0.230658,0.459251,-0.0758884,-0.0247152,7.75494e-05,-0.00597063,0.999667
16663,0.229594,0.46048,-0.0749597,-0.0374492,-0.0115137,0.00713587,0.999197
16664,0.227961,0.463075,-0.07399,-0.047646,-0.000496887,0.000300348,0.998855
16664,0.228692,0.462028,-0.073968,-0.0385115,0.00729629,-0.00473037,0.999211
16664,0.230025,0.460116,-0.0762446,-0.0270045,-0.000406487,-0.00877082,0.999587
16664,0.230464,0.45986,-0.0761355,-0.0261601,-0.00159644,-0.00706598,0.999622
16664,0.227933,0.463033,-0.0731668,-0.0489052,-0.00176597,0.00533429,0.998778
16664,0.228105,0.462646,-0.0740842,-0.043946,0.00169824,-0.00184616,0.999021
16664,0.227935,0.463233,-0.0745586,-0.0460516,0.00235475,-0.00514945,0.998913
16664,0.228195,0.461776,-0.0748362,-0.0402829,-0.00350567,-0.000314236,0.999173
16664,0.228598,0.461431,-0.0752229,-0.0422557,-0.00344213,-0.00250679,0.999088
16664,0.227581,0.459345,-0.0766631,0.0278837,0.0336282,-0.0223281,-0.998786
16664,0.228318,0.4585,-0.0747285,0.0247668,0.0194355,-0.0172043,-0.999347
16664,0.230997,0.457165,-0.0770112,0.0108556,0.0225049,-0.00971204,-0.999631
16664,0.230015,0.461067,-0.0746956,0.0440136,0.0219331,-0.011746,-0.998711
17482,0.231413,0.458153,-0.0747707,0.0169317,0.0191967,-0.0127411,-0.999582
17483,0.226885,0.46127,-0.0638137,0.0658257,0.0829005,-0.121662,-0.986901
17483,0.230081,0.462454,-0.0756157,-0.0336098,0.029632,-0.0386065,0.99824
17483,0.228403,0.460659,-0.0751697,-0.0487671,-0.00160871,0.00179753,0.998798
17483,0.227726,0.461366,-0.0748354,-0.0488599,0.00907623,-0.00595608,0.998737
17483,0.227711,0.46281,-0.0734263,-0.0430863,0.00415757,-0.00640598,0.999033
17483,0.232127,0.459435,-0.0712136,0.0328489,0.0203496,-0.0221252,-0.998999
17483,0.229933,0.461468,-0.0738479,-0.055745,0.0115334,-0.0155351,0.998248
17483,0.229212,0.460945,-0.0715908,-0.0438397,-0.0142727,0.0167826,0.998786
17483,0.2292,0.462247,-0.0714712,-0.0439244,-0.00699701,0.0115005,0.998935
17483,0.230988,0.462182,-0.0747178,0.0502348,0.029339,-0.0075703,-0.998268
17483,0.231576,0.458994,-0.0731975,0.033424,0.0125424,-0.00553095,-0.999338
17512,0.230459,0.461042,-0.0732749,-0.0375617,-0.00820649,0.0012055,0.99925
17513,0.210313,0.453159,-0.0577105,0.0173397,0.223615,-0.287548,-0.931125
17550,0.231747,0.456374,-0.073772,0.0470365,0.0193148,0.000454515,-0.998697
17632,0.22935,0.457653,-0.0738157,-0.0452555,-0.00894944,-0.00437921,0.998916
17689,0.23582,0.459281,-0.0738828,0.0310408,0.0176557,0.0057793,-0.999336
17701,0.233324,0.458439,-0.072626,0.0494496,0.0274454,-0.00545633,-0.998375
17718,0.233495,0.458284,-0.0736584,0.0395063,0.0185832,0.000247359,-0.999037
17772,0.230057,0.460436,-0.0731333,-0.0513334,-0.00586817,-0.00602388,0.998637
17775,0.231242,0.45982,-0.0738926,0.0531079,0.0131841,0.00169432,-0.998491
17805,0.230872,0.459455,-0.0738332,0.0547215,0.0138687,0.00158757,-0.998394
17812,0.232367,0.458444,-0.0730054,0.0487337,0.0157457,-0.00577152,-0.998661
17872,0.232807,0.457593,-0.0732007,0.0435105,0.0152112,-0.00770503,-0.998898
17887,0.232958,0.458224,-0.0716113,0.0512329,0.0193172,-0.0146857,-0.998382
17902,0.232751,0.46215,-0.0713511,-0.0639189,0.00752352,-0.0146192,0.99781
17943,0.234223,0.458458,-0.0740496,-0.0436511,0.00238157,-0.0215768,0.998801
17980,0.227554,0.467933,-0.0730525,-0.044208,0.0571161,-0.0233698,0.997105
17993,0.229025,0.459224,-0.0758408,-0.0396066,0.0298571,-0.016467,0.998624
18042,0.227908,0.459636,-0.0755317,-0.0472395,0.0260178,-0.0133105,0.998446
18084,0.228961,0.461826,-0.0750686,-0.0570632,0.0166927,-0.0101141,0.99817
18098,0.227521,0.457742,-0.0762173,-0.037642,0.00730028,0.00382835,0.999248
18128,0.227364,0.457848,-0.0762798,-0.0394541,0.00855683,0.000781357,0.999175
18218,0.227164,0.458626,-0.0757241,-0.0385937,0.00397534,-0.0017041,0.999236
18230,0.22668,0.458405,-0.0761672,-0.0445788,0.00266193,-0.00113449,0.998992
18280,0.227179,0.458777,-0.0751357,-0.0378571,-0.00414881,-0.00895351,0.999225
18292,0.227526,0.459314,-0.0720806,0.0364342,0.0251662,0.0120897,-0.998936
18358,0.228145,0.460046,-0.0737485,-0.0337617,0.0022448,-0.00226101,0.999415
18371,0.227832,0.459932,-0.0733437,-0.0329581,-0.00154612,-0.00331444,0.99944
18420,0.227553,0.46011,-0.0744585,-0.0328919,0.00431556,-0.00252619,0.999437
18428,0.19413,0.450906,-0.11923,0.00967065,0.153286,0.0721434,0.985488
18480,0.141278,0.535955,-0.0287092,-0.529293,0.516104,-0.129853,-0.660761
18515,0.122126,0.437204,-0.154194,0.0341038,0.791174,0.234434,0.563828
18592,0.199445,0.504356,-0.117214,0.347203,0.256185,0.115911,0.894631
18639,0.229379,0.462828,-0.0720056,-0.0429337,-0.0114365,0.00332466,0.998997
18656,0.225695,0.465101,-0.0738989,0.0414442,0.0135302,-0.00335944,-0.999034
18656,0.229228,0.462294,-0.0726143,-0.0434701,-0.00285299,-0.00245163,0.999038
18658,0.228561,0.462447,-0.071811,-0.0409863,0.0030831,-0.00147456,0.999144
18813,0.229408,0.46281,-0.0724016,0.0431952,0.0217131,-0.0131928,-0.998734
18814,0.229837,0.463025,-0.0716909,-0.0456748,-0.00399285,-0.00561899,0.998923
18814,0.228548,0.462311,-0.0731787,-0.0407419,0.000918748,-0.00518051,0.999146
18879,0.227223,0.461772,-0.0734189,-0.0355722,0.00399058,9.67681e-05,0.99935
18885,0.227336,0.461753,-0.0726697,-0.0399161,-0.00811151,0.0129729,0.999076
18908,0.218328,0.464162,-0.0752466,0.0719319,0.0452569,-0.0486223,-0.995186
18911,0.224565,0.465404,-0.0762795,0.0352596,0.0199951,-0.00998878,-0.999119
18993,0.22524,0.465728,-0.0709473,0.0181043,0.0375425,-0.048813,-0.997928
19002,0.223495,0.46244,-0.0699663,0.0734545,0.058422,-0.0763225,-0.992647
19008,0.229043,0.461219,-0.072208,-0.0317373,0.00033308,0.00628141,0.999467
19082,0.227743,0.463017,-0.0743462,-0.0377521,0.00242564,-0.00502992,0.999262
19095,0.225911,0.461494,-0.0750144,-0.0383628,-0.0104907,0.0109513,0.999139
19112,0.225715,0.459737,-0.0730862,0.0400814,0.0266508,-0.0377883,-0.998116
19175,0.193566,0.448638,-0.0727134,0.124351,0.260388,-0.302236,-0.908498
19189,0.227706,0.461466,-0.0748296,-0.0374432,0.00095997,-0.00171319,0.999287
19325,0.185605,0.449013,-0.0967073,0.00697855,0.115714,-0.0460235,-0.992182
19326,0.227734,0.462416,-0.0744163,-0.0439528,-0.000570314,-0.00298107,0.99902
19326,0.227858,0.462012,-0.0747688,-0.040248,-0.000456875,-0.00315991,0.999175
19400,0.226742,0.462846,-0.0747114,-0.0405722,0.00586138,-0.00623533,0.99913
19414,0.227384,0.462117,-0.0741382,-0.0396361,0.00367431,-0.00314474,0.999193
19424,0.227867,0.462326,-0.0741467,-0.0388812,0.000773156,0.000224888,0.999234
19428,0.227514,0.460949,-0.0735891,-0.033334,0.00528504,0.00131446,0.99942
19524,0.227177,0.462309,-0.0749717,-0.0390617,-1.36346e-06,-0.0017612,0.999226
19532,0.228668,0.459605,-0.072968,-0.0361078,-0.000546848,0.00462994,0.999327
19535,0.195288,0.464631,-0.132838,0.0289786,-0.0352296,0.234046,-0.971145
19633,0.231716,0.456845,-0.0743027,-0.0248225,-0.000677606,0.011458,0.999616
19836,0.226935,0.461913,-0.0744199,-0.0350175,0.00175856,-0.00278863,0.999372
19836,0.227589,0.460702,-0.0742502,-0.0337918,0.00184206,0.00250956,0.999414
19836,0.227969,0.461063,-0.0747292,-0.0330349,0.00149011,-0.000832289,0.999443
19836,0.223254,0.462607,-0.0775474,-0.0434973,-0.00566102,0.000613123,0.999028
19836,0.228576,0.461476,-0.0745693,-0.0335061,0.00364414,-0.00314075,0.999417
19836,0.227475,0.461474,-0.0741096,-0.0371785,-0.00122334,0.00458911,0.999288
19836,0.225776,0.460158,-0.0738135,0.03657,0.043675,-0.0472893,-0.997246
19857,0.227669,0.459634,-0.0653591,0.066417,0.0848772,-0.115057,-0.987485
19869,0.228187,0.459836,-0.0750032,-0.0334142,-0.00759788,0.00406235,0.999395
20016,0.227654,0.46032,-0.0752756,-0.0347158,-0.00413136,0.00119272,0.999378
20029,0.228171,0.460721,-0.0750313,-0.0350943,-0.00481034,0.00186038,0.999361
20035,0.228491,0.459773,-0.0741914,-0.0343348,-0.00981164,0.00266448,0.999349
20037,0.223489,0.46536,-0.0785317,0.0197337,0.0254517,-0.0240406,-0.999182
20038,0.22783,0.463174,-0.0752324,-0.0448978,0.010302,-0.0101881,0.998877
20117,0.228067,0.461008,-0.074458,-0.0318241,-0.00828956,-0.00387329,0.999442
20125,0.228178,0.46096,-0.0752798,-0.0401932,-0.0101158,0.0082919,0.999097
20129,0.22923,0.463387,-0.0739063,-0.0570545,0.000318574,0.000468105,0.998361
20175,0.22935,0.464551,-0.0731326,-0.0713103,-0.00701122,0.0115133,0.997353
20180,0.227138,0.465528,-0.0731055,-0.06998,0.0101375,0.0533113,0.996062
20222,0.228006,0.460466,-0.0748459,-0.0411009,0.00572756,-0.00218606,0.999127
20283,0.22771,0.461838,-0.0749932,-0.0478095,0.0116742,-0.0250927,0.998463
22191,0.228,0.464658,-0.0733892,-0.0565561,0.0195377,-0.0350612,0.997583
22193,0.228873,0.461386,-0.0747725,-0.0529358,0.0140405,-0.0179439,0.998328
22193,0.228402,0.4624,-0.0749541,-0.0550358,0.0223873,-0.0214518,0.997993
22193,0.169986,0.506896,-0.0657454,-0.150003,0.225629,-0.192591,0.943123
22193,0.225314,0.470408,-0.0854006,0.0202873,0.139437,-0.182523,0.973043
22193,0.225808,0.473293,-0.0846023,0.020872,0.165562,-0.212863,0.962717
22193,0.23614,0.460164,-0.0697668,0.0652374,0.0643995,-0.00833303,-0.995745
22193,0.227459,0.462393,-0.0751675,-0.0184338,0.0259829,-0.0353604,0.998857
22193,0.0749656,0.552721,0.00536768,-0.750338,0.532789,0.0562682,-0.387226
22193,0.230083,0.46007,-0.0738235,-0.0512763,-0.00619612,-0.00157163,0.998654
22193,0.228794,0.458302,-0.0752083,-0.0438077,-0.011108,0.00657108,0.998947
22193,0.22947,0.458157,-0.0728547,-0.0536212,-0.00571619,0.00518918,0.998522
22193,0.230033,0.460798,-0.0702036,-0.0748596,-0.00655287,0.00568822,0.997147
22193,0.228685,0.460333,-0.0733179,0.0454852,0.0299375,-0.0293684,-0.998075
22193,0.230859,0.459426,-0.0699292,0.0575311,0.03356,-0.0284319,-0.997365
22193,0.229203,0.457307,-0.0722932,0.0406124,0.0155436,-0.0120267,-0.998972
22193,0.230284,0.458067,-0.0749082,-0.0393408,-0.00700099,-0.00290194,0.999188
22193,0.228739,0.460288,-0.0739424,-0.0431912,0.00722865,-0.0136709,0.998937
22193,0.228407,0.460015,-0.0739482,-0.0433337,0.00748033,-0.0135176,0.998932
22193,0.230056,0.46306,-0.0767285,-0.0417765,0.0757108,-0.0865666,0.992476
22193,0.23026,0.463147,-0.0763228,-0.050616,0.0716984,-0.0816426,0.99278
22193,0.231319,0.461282,-0.0716753,-0.0746545,0.049707,-0.0577099,0.994287
22193,0.230534,0.461688,-0.0719717,-0.0674239,0.041289,-0.0512257,0.995543
22193,0.228778,0.460821,-0.0737478,-0.0581592,0.0405527,-0.0459687,0.996414
23022,0.228757,0.46028,-0.0715327,-0.0417736,0.00108843,-0.00738993,0.99909
23022,0.228254,0.459068,-0.0722241,0.0361752,0.0192381,-0.00912657,-0.999109
23022,0.2291,0.455854,-0.0702861,0.0375195,0.0316322,-0.022126,-0.99854
23023,0.228966,0.457096,-0.0708464,0.0366684,0.0285529,-0.0224434,-0.998658
23023,0.230073,0.456375,-0.0691328,0.0391959,0.0439698,-0.0382744,-0.99752
23023,0.230835,0.457337,-0.0738508,0.0224336,0.0148575,0.000341535,-0.999628
23023,0.228718,0.457734,-0.0728262,0.0284382,0.0136169,-0.00205991,-0.999491
23023,0.229163,0.457436,-0.071293,0.0319263,0.0141603,-0.00597382,-0.999362
23023,0.229939,0.457597,-0.0711375,0.0326042,0.0138454,-0.00456312,-0.999352
23023,0.229841,0.457276,-0.0714919,0.030834,0.0148213,-0.00571057,-0.999389
23023,0.229916,0.456925,-0.0713289,0.0307537,0.0160067,-0.00730354,-0.999363
23023,0.229969,0.456921,-0.0713772,0.0310433,0.0164808,-0.00774786,-0.999342
23023,0.229814,0.456894,-0.0716326,0.0304664,0.0164522,-0.00814131,-0.999358
23023,0.230304,0.456617,-0.0714548,0.0315864,0.0221627,-0.0118695,-0.999175
23023,0.229233,0.456828,-0.0709773,0.035357,0.0141243,-0.00943318,-0.999221
23023,0.230155,0.456811,-0.0699739,-0.0340686,-0.0143291,0.0153133,0.99919
23023,0.229576,0.456492,-0.0699956,0.0420345,0.0190412,-0.00905317,-0.998884
23023,0.229454,0.456199,-0.0696489,0.047045,0.0209959,-0.00462613,-0.998652
23023,0.229751,0.457565,-0.071124,0.039049,0.0134079,-0.00804293,-0.999105
23023,0.228927,0.459302,-0.0733218,-0.0333702,0.00404205,0.00540844,0.999411
23023,0.229188,0.458283,-0.0744582,-0.0384528,0.0137581,0.00732997,0.999129
23024,0.228475,0.458023,-0.0759795,-0.0399208,0.0232389,0.00825131,0.998889
23029,0.228758,0.458342,-0.0763882,-0.0319474,0.0224026,0.00791296,0.999198
23030,0.228667,0.458203,-0.0752253,-0.0329861,0.0137388,0.00905174,0.999311
23030,0.228805,0.458896,-0.074271,-0.0323047,0.00481226,0.00585917,0.99944
23030,0.228619,0.4592,-0.0753926,-0.024875,0.0153832,0.00564495,0.999547
23030,0.228384,0.459437,-0.0755967,-0.0217489,0.018901,0.00998503,0.999525
23048,0.229291,0.459329,-0.0755576,-0.0344939,0.0221845,0.0105068,0.999094
23050,0.227917,0.460603,-0.0730066,-0.0262337,0.000383066,-0.00546628,0.999631
23050,0.229015,0.458738,-0.0751421,-0.0394883,0.0191495,-0.00141883,0.999026
23050,0.229368,0.457831,-0.0755967,-0.0393207,0.0267408,-0.00408864,0.998851
23050,0.230022,0.456581,-0.0725605,-0.0414562,0.00134238,-0.00569904,0.999114
23050,0.228868,0.458264,-0.073291,-0.0277785,3.90448e-05,0.00569645,0.999588
23050,0.229099,0.458625,-0.0731936,-0.0302462,0.00509211,0.000290126,0.99952
23050,0.228324,0.459629,-0.0743254,-0.0303663,0.0143586,-0.00960684,0.99938
23050,0.228163,0.45939,-0.0734949,-0.0337637,0.0155396,-0.0058614,0.999282
23050,0.228984,0.458516,-0.0738335,-0.0377714,0.00893967,-0.00459448,0.999226
23050,0.229406,0.458669,-0.0739658,-0.0352028,0.00675207,-0.00417814,0.999339
23050,0.228108,0.458835,-0.0742007,-0.0339838,0.0129922,-0.00518602,0.999315
23050,0.22849,0.45873,-0.0739333,-0.0342633,0.0113916,-0.00367817,0.999331
23050,0.228215,0.458944,-0.0736633,-0.0380564,0.0151957,-0.0061377,0.999132
23050,0.228214,0.458738,-0.073698,-0.0358933,0.00825906,0.000713825,0.999312
23050,0.228528,0.458796,-0.0732153,-0.0361549,0.00209983,0.00560206,0.999319
23050,0.228907,0.458442,-0.0736067,-0.0335727,0.000190638,0.00418228,0.999418
23050,0.228327,0.458489,-0.0741138,-0.0326122,0.00761542,-0.00375465,0.999422
23050,0.227473,0.458469,-0.0744204,-0.034627,0.00802703,-0.0017544,0.999357
23050,0.227412,0.458947,-0.074542,-0.0350203,0.00629137,-0.000616372,0.999357
23050,0.227556,0.458673,-0.0744521,-0.0343788,0.00773191,-0.000608534,0.999369
23079,0.227715,0.458426,-0.0743916,-0.0364227,0.00352868,-0.000467837,0.999321
23168,0.227602,0.458868,-0.0744268,-0.0318036,0.00145541,0.00161496,0.999482
23217,0.227728,0.45874,-0.0745288,-0.0307365,0.00398181,0.000111699,0.99951
24136,0.228071,0.458898,-0.0741157,-0.0320226,0.00183709,-0.000413924,0.999476
24137,0.228223,0.458798,-0.074092,-0.033319,0.00113796,-0.000243068,0.999434
24137,0.229697,0.458045,-0.0731323,-0.0265303,-0.00183297,0.00829318,0.999602
24137,0.229235,0.459445,-0.0740828,-0.032018,-0.00624192,0.00399047,0.99945
24137,0.229699,0.459495,-0.0729846,-0.0322639,-0.00515165,0.00500768,0.999444
